year,imports_usd,gdp_usd,gdp_per_capita_usd,population,inflation_pct,fdi_inflows_usd,manufacturing_share_pct,trade_share_pct,lag_1_exports_usd,lag_1_imports_usd,lag_1_export_growth_pct,region,income_level
2005,165000000.0,391455555.555556,5695.22442394675,68734.0,1.68190079877553,18910614.2182176,7.72709640184307,,42000000.0,144000000.0,5.000000000000004,Latin America & Caribbean ,Upper middle income
2016,43080000000.0,478618064870.999,5710.59947089104,83812228.0,7.24542548952979,3372000000.0,13.3188366338022,39.8772417738866,70275000000.0,44937000000.0,-26.150693568726357,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2002,2425000000.0,9687788512.80184,381.409296889283,25399980.0,,65300000.0,,58.954524710746,2708000000.0,2814000000.0,-3.869364572239975,Europe & Central Asia,Lower middle income
2005,9393000000.0,15968723404.2553,17966.1657837625,888822.0,2.58620689655173,1048601306.14141,,148.313525108923,7558000000.0,7385000000.0,13.962605548854047,"Middle East, North Africa, Afghanistan & Pakistan",High income
2015,7238000000.0,13530748844.505,6141.20394726616,2203273.0,3.06203169580558,378554181.530078,7.24202388476034,112.900891016005,8510000000.0,8078000000.0,7.571735558083681,Sub-Saharan Africa ,Upper middle income
2008,180000000.0,915659107.965823,1455.02768595586,629307.0,1.7007817628453,4650574.15690675,,36.2185263542809,14000000.0,138000000.0,39.99999999999999,Sub-Saharan Africa ,Lower middle income
2001,9529000000.0,22065832448.8623,2235.71981624751,9869677.0,1.98333333333337,451514809.247851,16.550538013759,89.5522011944661,5850000000.0,8567000000.0,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2007,83822000000.0,270079279419.5,61396.417461176,4398942.0,4.88574537540802,59934755383.4485,17.97273941003,153.396847068025,108726000000.0,73118000000.0,-0.8490110070492496,Europe & Central Asia,High income
2001,236220000000.0,1172041488805.87,20570.4385917862,56976981.0,2.78516542713554,14878086498.8458,17.1970447411482,49.8632723203495,240518000000.0,238757000000.0,,Europe & Central Asia,High income
2009,172000000.0,274654606.935781,2544.11114550961,107957.0,6.39360257735201,,0.375076840659618,111.048565106106,27000000.0,155000000.0,22.72727272727273,East Asia & Pacific,Lower middle income
2012,674415000000.0,2683007095787.23,40863.5814412333,65657659.0,1.9541953161351,32944663317.8722,10.2470795796382,61.6589570771102,596473000000.0,720028000000.0,13.881363277946113,Europe & Central Asia,High income
2000,51041000000.0,100207610429.909,26334.5672050501,3805174.0,5.57763269940387,25779436150.0,23.1191411453819,174.954518071287,,,,Europe & Central Asia,High income
2012,62769000000.0,226921827888.137,49335.8408099555,4599533.0,1.69474116680366,58090414122.9928,19.6054663863926,190.355682317985,125740000000.0,66606000000.0,7.934109891241836,Europe & Central Asia,High income
2011,511000000.0,1239144501.77525,1306.34552844977,948558.0,5.0687139477799,79000230.6986793,,,85000000.0,374000000.0,10.389610389610393,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2001,28248000000.0,135429905922.526,2847.15191945908,47566800.0,5.70189483049608,7270344986.4768,19.0369578655221,49.170945185829,29983000000.0,29695000000.0,,Sub-Saharan Africa ,Upper middle income
2008,1312000000.0,3025187433.33637,4008.9628671603,754606.0,8.10202206969276,178000000.0,6.91087594902188,,679000000.0,1059000000.0,15.476190476190466,Latin America & Caribbean ,High income
2001,73000000.0,181117230.406546,1753.51667576626,103288.0,8.2902831885033,7628660.0,8.37808171414015,62.4065643935194,9000000.0,69000000.0,,East Asia & Pacific,Upper middle income
2006,4380000000.0,17330833852.919,649.118167003925,26699043.0,,207156423.36,,67.4712921717973,4749000000.0,3666000000.0,10.957943925233637,Europe & Central Asia,Lower middle income
2013,1150000000.0,3177198100.0,710.744570927863,4470239.0,7.577306817414,1998675365.66,,,460000000.0,1005000000.0,25.34059945504088,Sub-Saharan Africa ,Low income
2009,296000000.0,774274074.074074,16503.4119292794,46916.0,2.05793709041836,133668978.788776,7.20579371836942,,51000000.0,325000000.0,50.0,Latin America & Caribbean ,High income
2007,19556000000.0,88837057319.5179,3128.99010329066,28391607.0,-10.0674925768978,971800000.0,1.63106234169747,74.092853105498,30529000000.0,22009000000.0,28.830653669240824,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2000,407000000.0,901003703.703704,12027.4949768222,74912.0,0.77177979690018,96504370.1625511,1.5994508182233,,,,,Latin America & Caribbean ,High income
2005,1604000000.0,3819500000.0,14214.4202213572,268706.0,6.08218729535043,390061395.8643,7.01531614085613,,278000000.0,1413000000.0,11.20000000000001,Latin America & Caribbean ,High income
2011,9019000000.0,59977326085.9908,1213.62898703376,49419820.0,5.0214601462073,2519813313.27459,19.721311969926,,8661000000.0,4760000000.0,30.00600420294206,East Asia & Pacific,Lower middle income
2012,59048000000.0,370691143018.039,8108.59838244229,45715810.0,3.16930188840055,15039979138.8914,13.0892848837297,38.835151018669,56915000000.0,54233000000.0,43.31579079898271,Latin America & Caribbean ,Upper middle income
2012,8037000000.0,16894392033.2256,4530.69533409431,3728874.0,-0.943658853270964,968196197.63,9.54490769616805,89.7348800946338,2189000000.0,7065000000.0,30.530709600477035,Europe & Central Asia,Upper middle income
2005,2567000000.0,9836200000.0,28602.4181869995,343894.0,1.59160618079802,563414700.0,2.39116732071328,81.3962709176308,401000000.0,1977000000.0,9.86301369863014,Latin America & Caribbean ,High income
2005,1890000000.0,3097946371.06311,2871.06877437449,1079022.0,4.77400404553712,-45850344.677386,34.4057188252992,,1949000000.0,1925000000.0,18.986568986568987,Sub-Saharan Africa ,Lower middle income
2016,1354000000.0,2896611878.6258,40129.8385811474,72181.0,,,3.74112485956452,,90000000.0,1294000000.0,-5.263157894736848,Europe & Central Asia,High income
2001,1327000000.0,4059064033.13379,1326.41652388077,3060173.0,3.10758827031434,207300000.0,4.33924127218943,64.2474462587009,261000000.0,1091000000.0,,Europe & Central Asia,Upper middle income
2003,10987000000.0,47874582231.588,22690.655175144,2109881.0,0.961350293542112,-67111499.3383339,7.8999383200628,86.5551755074577,15369000000.0,9001000000.0,-5.147194963895574,"Middle East, North Africa, Afghanistan & Pakistan",High income
2006,22009000000.0,65147051918.0219,2276.55435744086,28616515.0,53.230962911428,383000000.0,1.5412175133179,89.6505198581778,23697000000.0,23532000000.0,33.054463784390784,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2007,82129000000.0,240496147317.381,22811.0564844365,10542964.0,2.45396528138743,6014642426.68108,12.2436332311567,69.9461175817991,44750000000.0,70684000000.0,15.519644793226295,Europe & Central Asia,High income
2012,960000000.0,4291004485.56803,75101.5906883232,57136.0,1.18894845245608,21489604740.0,0.782350694438044,,37000000.0,962000000.0,54.16666666666667,Latin America & Caribbean ,High income
2004,61814000000.0,194372115041.065,47754.2023194244,4070262.0,2.17854605730523,-10607612700.0,21.1273623143527,146.587496370071,92755000000.0,53886000000.0,5.086954058800197,Europe & Central Asia,High income
2009,4500000000.0,10766920065.8251,2822.68939668797,3814419.0,1.7275146113791,660800885.27,9.92827754920494,78.1930390303569,1495000000.0,6302000000.0,21.3474025974026,Europe & Central Asia,Upper middle income
